40:0	0:1	54:2	55:2	67:2	69:8	74:7	76:2	84:2	89:2	90:3	100:2	59:3;0:0.2924896068878182	1:0.7075103931121819;40:world	0:40	54:0	55:0	67:0	69:0	74:0	76:0	84:0	89:0	90:0	100:0	59:55
77:0;0:4.637619093709959e-50	1:1.0;77:world
86:0;0:9.196505453992229e-36	1:0.9999999999999999;86:world
88:0;0:1.7290979968615615e-185	1:1.0;88:world
18:0;0:1.368169171013935e-22	1:1.0;18:world
46:0	0:1	52:2	55:2	57:2	61:3	66:3	70:8	75:3	85:14	87:17	89:2	92:2	93:9	94:14	95:2	96:11	98:2	53:3	78:4	80:3	58:4	64:14;0:1.0	1:7.387645436730504e-37;46:world	0:46	52:0	55:0	57:0	61:0	66:0	70:0	75:0	85:0	87:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0	53:52	78:52	80:52	58:53	64:58
85:0;0:0.002308609304538895	1:0.997691390695461;85:world
7:0;0:0.2183174087529128	1:0.781682591247087;7:world
9:0	0:6	53:12	55:8	57:7	58:12	61:7	62:9	66:7	75:7	81:16	85:16	87:9	92:8	94:16	95:7	96:7	98:7	64:17;0:1.0	1:2.1637079014331992e-179;9:world	0:9	53:0	55:0	57:0	58:0	61:0	62:0	66:0	75:0	81:0	85:0	87:0	92:0	94:0	95:0	96:0	98:0	64:58
12:0;0:1.0	1:4.639100603202768e-76;12:world
3:0	0:2	4:1	8:6	20:4	27:1	5:13	7:7	12:2	53:4	55:3	58:3	61:6	62:23	66:11	75:4	78:3	82:3	92:3	94:4	96:6	64:20	95:5	10:7	19:9;0:1.0	1:6.416267822153461e-17;3:world	0:4	4:3	8:3	20:3	27:3	5:4	7:4	12:4	53:0	55:0	58:0	61:0	62:0	66:0	75:0	78:0	82:0	92:0	94:0	96:0	64:58	95:53	10:8	19:10
9:0;0:1.0	1:3.4798795441808485e-59;9:world
37:0	0:2	53:12	57:3	58:4	62:26	64:3	66:3	70:21	72:17	80:3	85:14	89:3	92:8	93:13	94:19	95:3	96:3	98:3;0:0.9999999999999999	1:9.133671670784185e-49;37:world	0:37	53:0	57:0	58:0	62:0	64:0	66:0	70:0	72:0	80:0	85:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0
13:0	32:1;0:1.826076593325745e-59	1:1.0;13:world	32:13
99:0;0:2.280668027112249e-16	1:0.9999999999999997;99:world
9:0;0:0.9999999968918148	1:3.108185094146086e-09;9:world
17:0	0:21	53:26	55:22	58:29	61:22	62:22	70:23	75:22	80:22	85:25	89:22	92:40	94:23	95:22	96:23	98:22;0:1.0	1:1.0850041002246525e-94;17:world	0:17	53:0	55:0	58:0	61:0	62:0	70:0	75:0	80:0	85:0	89:0	92:0	94:0	95:0	96:0	98:0
100:0;0:1.6185189329769295e-19	1:0.9999999999999999;100:world
36:0;0:1.3452817770360935e-46	1:1.0;36:world
14:0	0:10	56:17	60:13	68:13	69:11	76:19	84:11	88:11	71:16	90:16	91:17	83:49;0:2.1586663931870285e-112	1:1.0;14:world	0:14	56:0	60:0	68:0	69:0	76:0	84:0	88:0	71:60	90:60	91:71	83:56
51:0	60:1	69:3	76:1	84:1	71:18	91:2;0:4.3530659027349855e-28	1:1.0;51:world	60:51	69:60	76:51	84:51	71:60	91:60
74:0	76:2;0:4.877488811696471e-24	1:0.9999999999999999;74:world	76:74
63:0;0:3.6906163786687014e-16	1:0.9999999999999997;63:world
91:0;0:7.799583493604177e-33	1:0.9999999999999999;91:world
95:0;0:1.0	1:5.80852030111225e-26;95:world
84:0;0:1.0506350313697617e-57	1:1.0;84:world
37:0	0:8	47:2	53:10	55:16	62:9	66:9	70:10	73:17	75:12	78:12	79:11	81:11	82:9	89:10	92:9	93:11	94:33	98:9	58:16	87:13	64:28;0:1.0	1:2.3086502776779555e-34;37:world	0:37	47:37	53:0	55:0	62:0	66:0	70:0	73:0	75:0	78:0	79:0	81:0	82:0	89:0	92:0	93:0	94:0	98:0	58:53	87:75	64:58
97:0;0:5.638598936436475e-15	1:0.9999999999999943;97:world
67:0;0:1.539052891622628e-08	1:0.9999999846094711;67:world
1:0	15:5	25:1	34:1	45:1	0:2	51:12	56:4	60:3	67:4	74:3	76:4	88:3	84:6	91:4	83:12	39:6	69:15	71:13;0:3.6487481870532043e-60	1:1.0;1:world	15:1	25:1	34:1	45:1	0:34	51:0	56:0	60:0	67:0	74:0	76:74	88:0	84:60	91:60	83:56	39:15	69:51	71:51
12:0;0:0.9999999999999999	1:4.241190452611255e-35;12:world
10:0	19:2	22:2	23:1	41:1	0:3	53:10	57:4	58:5	62:6	70:7	72:4	75:12	80:4	85:22	92:11	94:12	96:5	98:8	64:6	95:12	87:13;0:1.0	1:1.5429934060518809e-30;10:world	19:10	22:10	23:10	41:10	0:23	53:0	57:0	58:0	62:0	70:0	72:0	75:0	80:0	85:0	92:0	94:0	96:0	98:0	64:58	95:53	87:75
97:0;0:7.757250856707121e-80	1:1.0;97:world
95:0;0:0.9803155121578301	1:0.019684487842169956;95:world
96:0;0:1.0	1:2.0817651162422767e-43;96:world
16:0	0:10	51:15	54:17	56:11	60:12	63:11	64:14	67:13	68:16	69:17	76:15	86:12	88:11	90:13	99:11	83:12	84:16	65:16	75:18	100:28	97:22;0:0.06921843343398976	1:0.9307815665660103;16:world	0:16	51:0	54:0	56:0	60:0	63:0	64:0	67:0	68:0	69:51	76:0	86:0	88:0	90:0	99:0	83:56	84:51	65:51	75:51	100:65	97:75
90:0;0:1.3998886423461288e-61	1:1.0;90:world
32:0;0:7.903118962483337e-08	1:0.9999999209688104;32:world
66:0;0:0.9999943783616493	1:5.621638350778368e-06;66:world
76:0;0:0.0049974841942894786	1:0.9950025158057105;76:world
85:0;0:1.0	1:4.654771246360893e-39;85:world
66:0;0:1.0	1:5.993354538711404e-21;66:world
2:0	11:1	30:4	33:2;0:0.0033223732540767167	1:0.9966776267459234;2:world	11:2	30:2	33:2
78:0;0:1.0	1:4.1734604152506127e-69;78:world
85:0	98:2;0:1.0	1:1.507382996166762e-64;85:world	98:85
90:0;0:6.30354527637683e-45	1:1.0;90:world
68:0	88:1;0:1.952176780196467e-46	1:1.0;68:world	88:68
57:0;0:1.0	1:1.4882767192324922e-146;57:world
79:0;0:0.9999999999999004	1:9.96155621392135e-14;79:world
39:0	0:9	51:10	54:10	56:22	60:14	68:11	69:12	76:18	84:10	88:10	90:19	100:14	65:11	71:11	74:17	91:19	83:29;0:6.13526159428116e-151	1:1.0;39:world	0:39	51:0	54:0	56:0	60:51	68:51	69:51	76:0	84:0	88:0	90:60	100:0	65:51	71:51	74:51	91:71	83:56
0:0	53:5	58:1	61:1	62:4	72:2	78:4	80:1	81:1	85:2	92:7	93:13	94:9	98:1	64:17	70:14;0:1.0	1:3.7338472700022164e-17;0:world	53:0	58:0	61:0	62:0	72:0	78:0	80:0	81:0	85:0	92:0	93:0	94:0	98:0	64:58	70:53
52:0	53:1	55:2	57:1	61:4	78:10	58:9	95:4	64:10;0:1.0	1:4.082796523033419e-34;52:world	53:52	55:52	57:52	61:52	78:52	58:53	95:53	64:58
69:0;0:1.0787682310329385e-35	1:1.0;69:world
95:0;0:1.0	1:1.3282509100763788e-68;95:world
35:0	0:16	53:23	55:17	57:17	61:17	62:21	81:17	85:19	89:17	92:17	93:28	94:24	98:17	70:24	95:26;0:1.0	1:2.3589784752895947e-17;35:world	0:35	53:0	55:0	57:0	61:0	62:0	81:0	85:0	89:0	92:0	93:0	94:0	98:0	70:53	95:53
13:0	32:2;0:6.044705887358564e-32	1:1.0;13:world	32:13
64:0;0:1.0	1:1.9143201052515115e-50;64:world
14:0	0:7	56:30	59:23	60:22	63:8	67:8	69:16	74:8	76:8	84:8	88:8	90:13	100:11	65:23	91:23	68:24	83:39;0:1.5319815831207855e-53	1:1.0;14:world	0:14	56:0	59:0	60:0	63:0	67:0	69:0	74:0	76:0	84:0	88:0	90:0	100:0	65:60	91:60	68:65	83:56
98:0;0:0.9999999999999999	1:8.737931482700332e-39;98:world
84:0;0:1.137483984705034e-44	1:1.0;84:world
35:0	0:1	53:11	57:2	58:2	61:2	62:17	66:2	70:3	78:5	81:2	94:2	96:2	64:3	95:13;0:1.0	1:7.274039140308369e-54;35:world	0:35	53:0	57:0	58:0	61:0	62:0	66:0	70:0	78:0	81:0	94:0	96:0	64:58	95:53
32:0;0:0.0311933964337749	1:0.968806603566225;32:world
64:0;0:0.9999999999945165	1:5.483495230412732e-12;64:world
54:0;0:3.050557087629467e-125	1:1.0;54:world
51:0	60:16	65:2	71:1	74:6	84:1	91:13	100:9	76:8;0:1.7328731512353176e-10	1:0.9999999998267127;51:world	60:51	65:51	71:51	74:51	84:51	91:71	100:65	76:74
75:0	87:1;0:1.0	1:3.4626149506436277e-31;75:world	87:75
80:0;0:1.0	1:2.014300990163372e-79;80:world
99:0;0:4.76660110702742e-67	1:1.0;99:world
18:0	39:4	0:9	54:10	56:14	59:13	60:13	67:21	69:14	74:10	76:10	97:13	99:17	65:14	83:26	68:15	100:22	88:18;0:2.0053417357546056e-07	1:0.9999997994658264;18:world	39:18	0:39	54:0	56:0	59:0	60:0	67:0	69:60	74:0	76:0	97:0	99:0	65:60	83:56	68:65	100:65	88:68
85:0	98:1;0:1.0	1:9.788639880972969e-42;85:world	98:85
78:0;0:1.0	1:1.713964347291133e-158;78:world
68:0	81:6	85:4;0:0.8350115842203908	1:0.16498841577960915;68:world	81:68	85:68
37:0	0:3	47:1	53:10	55:4	57:4	61:4	62:19	66:4	75:7	85:20	89:4	92:14	93:4	94:4	96:4	98:12	87:8	70:12	95:15;0:0.9999999999999999	1:3.0304696410799445e-136;37:world	0:37	47:37	53:0	55:0	57:0	61:0	62:0	66:0	75:0	85:0	89:0	92:0	93:0	94:0	96:0	98:0	87:75	70:53	95:53
84:0;0:2.842755972439414e-44	1:1.0;84:world
0:0	54:1	56:14	59:1	60:6	63:1	67:2	68:1	69:1	74:10	76:1	84:1	88:1	90:5	91:7	83:19;0:2.0353330347518314e-45	1:1.0;0:world	54:0	56:0	59:0	60:0	63:0	67:0	68:0	69:0	74:0	76:0	84:0	88:0	90:0	91:60	83:56
52:0	53:1	55:4	61:5	80:3	64:7	95:5;0:1.0	1:9.297827885386278e-57;52:world	53:52	55:52	61:52	80:52	64:53	95:53
41:0	0:10	53:16	55:14	61:12	62:18	70:14	72:12	75:13	80:11	89:14	92:15	94:29	96:14	98:17	87:14	58:17	95:19	64:18;0:0.9999993486435871	1:6.513564128656592e-07;41:world	0:41	53:0	55:0	61:0	62:0	70:0	72:0	75:0	80:0	89:0	92:0	94:0	96:0	98:0	87:75	58:53	95:53	64:58
47:0;0:0.9999999999999999	1:2.0954940873548862e-20;47:world
50:0	0:1	55:7	58:2	61:4	62:7	64:7	66:2	70:17	80:2	81:2	82:2	85:2	89:4	93:3	94:2	98:5;0:0.9999954958916059	1:4.504108394087838e-06;50:world	0:50	55:0	58:0	61:0	62:0	64:0	66:0	70:0	80:0	81:0	82:0	85:0	89:0	93:0	94:0	98:0
54:0;0:3.4677833213398917e-22	1:1.0;54:world
58:0	64:6;0:0.9999999999720541	1:2.7945909337661713e-11;58:world	64:58
33:0;0:2.1100291739429943e-21	1:1.0;33:world
94:0;0:1.0	1:1.375058294905913e-26;94:world
16:0	0:5	51:6	56:14	60:12	67:8	74:20	76:6	84:6	86:11	88:6	90:6	97:6	99:11	100:7	65:7	71:7	68:8	91:8	83:17;0:6.374000838424864e-131	1:1.0;16:world	0:16	51:0	56:0	60:0	67:0	74:0	76:0	84:0	86:0	88:0	90:0	97:0	99:0	100:0	65:51	71:51	68:65	91:71	83:56
6:0;0:1.0	1:3.2930573359440426e-26;6:world
47:0;0:1.0	1:6.841835480385843e-80;47:world
51:0	60:5	68:1	69:1	74:5	76:2	84:1	88:6	90:7;0:3.16920187749663e-33	1:1.0;51:world	60:51	68:51	69:51	74:51	76:51	84:51	88:68	90:60
55:0;0:1.0	1:9.838572797133372e-49;55:world
43:0	0:4	53:9	57:5	61:7	62:8	64:6	66:5	75:6	80:5	89:6	92:13	93:8	94:5	95:5	96:5	98:5	87:7	58:17	70:15;0:1.0	1:3.850182428699417e-19;43:world	0:43	53:0	57:0	61:0	62:0	64:0	66:0	75:0	80:0	89:0	92:0	93:0	94:0	95:0	96:0	98:0	87:75	58:53	70:53
0:0	52:3	53:5	57:1	58:1	61:1	62:2	66:2	75:1	78:1	80:1	81:1	85:1	89:1	93:1	95:1	96:3	98:2	55:4	70:19;0:1.0	1:6.0094035172068055e-36;0:world	52:0	53:52	57:0	58:0	61:0	62:0	66:0	75:0	78:0	80:0	81:0	85:0	89:0	93:0	95:0	96:0	98:0	55:52	70:53
37:0;0:1.0	1:3.291159427472618e-81;37:world
63:0;0:8.312263737428644e-10	1:0.9999999991687736;63:world
97:0;0:5.647871990995847e-67	1:1.0;97:world
65:0	68:1	100:6	88:4;0:1.2919683879858507e-30	1:1.0;65:world	68:65	100:65	88:68
66:0;0:1.0	1:1.568720962620291e-32;66:world
71:0	91:2;0:1.8511821972700333e-115	1:1.0;71:world	91:71
64:0;0:1.0	1:1.4138760149289644e-28;64:world
100:0;0:9.379615529084625e-98	1:1.0;100:world
54:0;0:0.0003852438539942579	1:0.9996147561460058;54:world
90:0;0:9.349509885823517e-29	1:1.0;90:world
97:0;0:2.990479424089131e-101	1:1.0;97:world
21:0	0:1	51:4	56:3	67:9	69:6	76:2	84:2	88:2	90:11	83:5	60:10	68:5	71:5	74:37	91:8	65:12;0:0.003554843642225817	1:0.9964451563577742;21:world	0:21	51:0	56:0	67:0	69:0	76:0	84:0	88:0	90:0	83:56	60:51	68:51	71:51	74:51	91:71	65:60
74:0	88:3;0:3.8863060936769815e-60	1:0.9999999999999999;74:world	88:74
48:0	0:1	51:3	60:2	67:24	69:2	74:2	76:15	84:2	88:2	97:9	100:2	71:8	91:27;0:3.4654492333522355e-95	1:1.0;48:world	0:48	51:0	60:0	67:0	69:0	74:0	76:0	84:0	88:0	97:0	100:0	71:60	91:71
4:0	0:1	5:9	7:11	55:4	58:8	61:6	62:2	66:2	70:22	73:13	75:2	81:4	85:2	87:3	89:5	92:9	95:2	96:2	64:17	9:13;0:1.0	1:2.4248904305337188e-67;4:world	0:4	5:4	7:4	55:0	58:0	61:0	62:0	66:0	70:0	73:0	75:0	81:0	85:0	87:75	89:0	92:0	95:0	96:0	64:58	9:5
30:0;0:7.251971454969372e-73	1:1.0;30:world
97:0;0:8.977146972348574e-17	1:0.9999999999999998;97:world
1:0	15:7	21:7	34:6	0:7	54:11	60:14	63:11	67:9	69:8	74:13	76:8	88:8	90:10	100:11	65:15	84:16	68:16;0:1.3455520974016544e-10	1:0.9999999998654447;1:world	15:1	21:1	34:1	0:34	54:0	60:0	63:0	67:0	69:0	74:0	76:0	88:0	90:0	100:0	65:60	84:60	68:65
44:0	0:1	52:9	53:2	55:2	57:5	61:3	72:9	75:2	80:3	85:4	92:2	93:3	94:2	96:4	98:4	58:22	95:3	66:10	78:17	64:32;0:1.0	1:8.268690755551259e-17;44:world	0:44	52:0	53:0	55:0	57:0	61:0	72:0	75:0	80:0	85:0	92:0	93:0	94:0	96:0	98:0	58:53	95:53	66:52	78:52	64:58
50:0;0:1.0	1:3.3592999036964473e-20;50:world
18:0	39:2	0:6	51:16	54:14	56:8	60:7	67:13	69:11	84:7	88:7	100:7	71:17	91:9	83:9	65:17	74:17	76:18	68:18;0:1.187400696889909e-11	1:0.9999999999881259;18:world	39:18	0:39	51:0	54:0	56:0	60:0	67:0	69:0	84:0	88:0	100:0	71:60	91:60	83:56	65:51	74:51	76:51	68:65
93:0;0:1.0	1:1.358739410611951e-76;93:world
78:0;0:1.0	1:2.160330632821523e-35;78:world
68:0	74:2	88:9;0:2.464788627231872e-24	1:1.0;68:world	74:68	88:74
4:0	5:7	7:2	20:5	0:3	53:22	55:5	57:5	58:12	61:5	62:4	66:14	72:4	80:5	81:11	85:6	92:8	93:4	94:4	95:4	96:4	98:7	9:10	64:18	70:29;0:0.9999999999999999	1:1.9189838380108345e-40;4:world	5:4	7:4	20:4	0:7	53:0	55:0	57:0	58:0	61:0	62:0	66:0	72:0	80:0	81:0	85:0	92:0	93:0	94:0	95:0	96:0	98:0	9:5	64:58	70:53
40:0	0:1	54:8	56:9	60:4	67:7	69:15	74:5	76:5	84:2	88:2	100:7	63:9	83:15;0:7.026754809280289e-164	1:1.0;40:world	0:40	54:0	56:0	60:0	67:0	69:60	74:0	76:0	84:0	88:0	100:0	63:54	83:56
48:0	0:4	51:22	54:6	60:5	67:5	69:5	74:5	76:6	88:5	90:5	71:8	84:20	91:6	65:23	68:24	100:29;0:0.011464205262302306	1:0.9885357947376977;48:world	0:48	51:0	54:0	60:0	67:0	69:0	74:0	76:0	88:0	90:0	71:60	84:60	91:60	65:51	68:65	100:65
8:0	0:4	10:2	19:3	23:9	41:5	57:6	61:5	62:7	66:5	75:8	78:5	81:5	82:5	89:5	94:5	96:7	98:6	87:9;0:0.99571093076166	1:0.004289069238340043;8:world	0:10	10:8	19:10	23:10	41:10	57:0	61:0	62:0	66:0	75:0	78:0	81:0	82:0	89:0	94:0	96:0	98:0	87:75
29:0	0:2	53:3	55:5	57:4	58:4	61:5	62:5	66:3	72:3	85:5	87:11	92:4	93:7	94:3	95:3	96:4	98:3	64:5;0:1.0	1:6.384055617078924e-48;29:world	0:29	53:0	55:0	57:0	58:0	61:0	62:0	66:0	72:0	85:0	87:0	92:0	93:0	94:0	95:0	96:0	98:0	64:58
73:0;0:1.0	1:2.0594304181051668e-18;73:world
22:0;0:1.0	1:1.074297414575819e-61;22:world
19:0;0:1.0	1:4.626671642004732e-96;19:world
58:0	64:3;0:1.0	1:9.210952232465927e-21;58:world	64:58
99:0;0:0.29660144132247496	1:0.703398558677525;99:world
30:0;0:2.7787367722847226e-32	1:1.0;30:world
97:0;0:4.0492226004810747e-47	1:1.0;97:world
83:0;0:1.9917736083936403e-27	1:0.9999999999999999;83:world
34:0;0:9.090642257726492e-15	1:0.9999999999999909;34:world
2:0	11:1	16:3	0:17	56:21	60:18	63:18	67:18	69:18	71:26	76:18	88:18	90:27	100:23	91:19	83:24;0:4.355191207840906e-30	1:1.0;2:world	11:2	16:2	0:16	56:0	60:0	63:0	67:0	69:0	71:0	76:0	88:0	90:0	100:0	91:60	83:56
96:0;0:1.0	1:7.808279754902171e-98;96:world
33:0	0:9	54:10	56:16	59:23	60:23	67:13	69:11	74:14	76:20	84:10	88:10	100:12	83:17	71:33	91:24;0:1.7855049869124555e-71	1:1.0;33:world	0:33	54:0	56:0	59:0	60:0	67:0	69:0	74:0	76:0	84:0	88:0	100:0	83:56	71:60	91:60
91:0;0:0.06611926738510715	1:0.9338807326148928;91:world
38:0	46:23	0:34	53:38	57:35	62:35	66:35	70:39	75:35	80:35	89:38	92:35	93:38	94:36	98:39	87:38	95:39;0:0.9999999999999999	1:4.401411541655276e-27;38:world	46:38	0:46	53:0	57:0	62:0	66:0	70:0	75:0	80:0	89:0	92:0	93:0	94:0	98:0	87:75	95:53
38:0	46:9	0:10	53:19	57:12	58:14	62:11	66:13	73:13	85:12	89:11	92:12	95:11	96:12	98:11	64:22;0:0.9999999999999999	1:3.0422884856963855e-36;38:world	46:38	0:46	53:0	57:0	58:0	62:0	66:0	73:0	85:0	89:0	92:0	95:0	96:0	98:0	64:58
14:0	0:15	54:17	56:19	60:20	67:16	69:16	76:17	77:17	88:16	90:17	100:18	63:23	84:21	91:21;0:5.668084845959507e-47	1:1.0;14:world	0:14	54:0	56:0	60:0	67:0	69:0	76:0	77:0	88:0	90:0	100:0	63:54	84:60	91:60
30:0;0:1.1000572371680256e-19	1:0.9999999999999999;30:world
13:0;0:3.212807650004399e-152	1:1.0;13:world
2:0;0:2.3593474472512827e-16	1:0.9999999999999997;2:world
74:0	76:1;0:7.633611492768228e-47	1:1.0;74:world	76:74
10:0	19:1	23:1	0:2	37:2	53:3	58:6	61:3	62:12	72:7	73:15	75:10	78:12	80:4	85:8	87:9	89:8	92:4	93:8	94:13	96:3	98:3	95:4;0:1.0	1:2.1046451227325615e-18;10:world	19:10	23:10	0:19	37:19	53:0	58:0	61:0	62:0	72:0	73:0	75:0	78:0	80:0	85:0	87:0	89:0	92:0	93:0	94:0	96:0	98:0	95:53
71:0	91:4;0:3.6687689356554474e-09	1:0.999999996331231;71:world	91:71
59:0;0:2.7931628225859954e-16	1:0.9999999999999997;59:world
91:0;0:1.431553013294589e-10	1:0.9999999998568446;91:world
83:0;0:2.913504139525147e-29	1:1.0;83:world
20:0;0:0.9947508798796181	1:0.0052491201203818776;20:world
2:0	33:4;0:0.0009140616824345519	1:0.9990859383175655;2:world	33:2
84:0;0:6.867417507892643e-102	1:1.0;84:world
18:0;0:3.696236154179671e-70	1:1.0;18:world
11:0;0:1.942285554693672e-11	1:0.9999999999805772;11:world
31:0	0:24	53:25	57:28	58:25	61:25	66:29	70:27	75:25	87:26	89:30	93:25	94:25	95:25	98:25	64:37;0:1.0	1:2.515984911213832e-20;31:world	0:31	53:0	57:0	58:0	61:0	66:0	70:0	75:0	87:75	89:0	93:0	94:0	95:0	98:0	64:58
39:0;0:3.857974931349921e-06	1:0.9999961420250686;39:world
25:0;0:3.994018929461599e-99	1:1.0;25:world
49:0;0:8.095165231602971e-23	1:1.0;49:world
54:0;0:1.0223648441911484e-70	1:1.0;54:world
93:0;0:0.053289371501859605	1:0.9467106284981404;93:world
37:0	0:4	47:1	55:5	57:5	58:5	62:7	64:7	72:5	75:5	85:8	87:6	89:9	92:13	94:5	95:5	96:6	98:6;0:0.9999999998565355	1:1.434643585944824e-10;37:world	0:37	47:37	55:0	57:0	58:0	62:0	64:0	72:0	75:0	85:0	87:75	89:0	92:0	94:0	95:0	96:0	98:0
2:0	33:32;0:6.808020642952211e-20	1:1.0;2:world	33:2
45:0	0:3	51:4	60:4	67:4	69:5	74:4	76:4	84:4	88:4	90:7	97:4	65:8	71:5	91:5	68:9	100:17;0:1.455524243875317e-10	1:0.9999999998544477;45:world	0:45	51:0	60:0	67:0	69:60	74:0	76:0	84:0	88:0	90:60	97:0	65:51	71:51	91:60	68:65	100:65
60:0	69:1	71:1	90:7	91:1;0:2.7725028464157064e-121	1:1.0;60:world	69:60	71:60	90:60	91:60
64:0;0:1.0	1:4.322896301105283e-94;64:world
66:0;0:1.0	1:8.820319236408153e-30;66:world
0:0	51:1	56:4	60:1	63:1	67:7	69:1	74:3	76:6	84:1	88:1	90:6	100:1	65:2	71:2	91:3	68:3;0:3.0893133913322273e-21	1:1.0;0:world	51:0	56:0	60:0	63:0	67:0	69:0	74:0	76:0	84:0	88:0	90:60	100:0	65:51	71:51	91:71	68:65
25:0	0:3	56:12	67:4	68:9	74:6	76:6	84:4	88:4	90:7	97:10	83:21;0:1.996106316724796e-29	1:1.0;25:world	0:25	56:0	67:0	68:0	74:0	76:0	84:0	88:0	90:0	97:0	83:56
21:0	0:2	51:3	56:5	59:7	67:20	69:5	74:13	76:7	84:3	88:3	90:12	60:7	68:4	83:8;0:1.478709404842318e-77	1:1.0;21:world	0:21	51:0	56:0	59:0	67:0	69:0	74:0	76:51	84:0	88:0	90:0	60:51	68:51	83:56
21:0;0:3.208940270085111e-60	1:0.9999999999999999;21:world
60:0	65:1	69:6	71:1	84:2	90:6	68:2	100:5	91:11	74:9	88:3;0:1.9938535797312545e-40	1:1.0;60:world	65:60	69:60	71:60	84:60	90:60	68:65	100:65	91:71	74:68	88:68
33:0;0:6.33999554432277e-47	1:1.0;33:world
22:0;0:1.0	1:7.371736706219025e-33;22:world
68:0	88:6;0:6.651262797633894e-92	1:1.0;68:world	88:68
7:0;0:1.0	1:5.5941988920779885e-67;7:world
25:0;0:6.376296294964142e-20	1:1.0;25:world
58:0	64:23;0:1.0	1:7.297499413928476e-43;58:world	64:58
88:0;0:6.407531902825425e-11	1:0.9999999999359246;88:world
50:0;0:1.0	1:8.656836624614728e-17;50:world
73:0;0:1.0	1:1.5510115438333216e-39;73:world
85:0	98:1;0:0.9999999999999999	1:1.776049674855722e-62;85:world	98:85
77:0;0:2.713611595373903e-32	1:1.0;77:world
76:0;0:1.0413046932688503e-60	1:1.0;76:world
4:0	0:2	7:25	20:3	53:6	55:10	57:3	58:3	61:3	66:3	70:9	73:15	75:4	78:6	82:3	87:5	89:3	92:6	93:4	94:3	98:7;0:1.0	1:5.235030002909397e-84;4:world	0:4	7:4	20:4	53:0	55:0	57:0	58:0	61:0	66:0	70:0	73:0	75:0	78:0	82:0	87:0	89:0	92:0	93:0	94:0	98:0
47:0	0:1	55:2	57:4	62:2	66:2	70:17	75:6	78:2	80:2	81:2	85:3	89:3	92:4	93:9	94:2	96:2	98:2	87:7;0:0.9970429966658546	1:0.0029570033341453053;47:world	0:47	55:0	57:0	62:0	66:0	70:0	75:0	78:0	80:0	81:0	85:0	89:0	92:0	93:0	94:0	96:0	98:0	87:75
33:0;0:4.274305202213329e-63	1:1.0;33:world
64:0;0:1.0	1:1.6601010955442667e-27;64:world
49:0	0:1	56:9	60:7	65:17	67:2	68:7	69:7	76:3	88:2	90:46	100:8	71:16	84:8	83:21;0:1.0304748360234401e-151	1:1.0;49:world	0:49	56:0	60:0	65:0	67:0	68:0	69:0	76:0	88:0	90:0	100:0	71:60	84:60	83:56
73:0;0:1.0	1:1.2390196755373958e-33;73:world
39:0;0:7.119207694881842e-19	1:1.0;39:world
26:0	0:1	55:7	57:10	58:10	92:2	94:7	98:2	64:12;0:1.0	1:1.4906460695041195e-25;26:world	0:26	55:0	57:0	58:0	92:0	94:0	98:0	64:58
50:0;0:1.0	1:2.6566609682269467e-81;50:world
7:0	0:1	52:2	53:2	57:4	58:3	61:2	66:2	70:6	72:2	75:2	85:4	89:3	92:2	98:7	55:32	80:3	87:3;0:1.0	1:4.615356434696111e-51;7:world	0:7	52:0	53:0	57:52	58:0	61:0	66:0	70:0	72:0	75:0	85:0	89:0	92:0	98:0	55:52	80:52	87:75
21:0;0:3.496107624233063e-34	1:1.0;21:world
14:0	0:30	51:33	54:31	56:31	63:32	67:40	68:32	69:36	74:33	76:40	84:31	88:31	89:31	90:31	100:33	83:34	60:34	65:34	71:34	91:35;0:3.512707363246161e-39	1:1.0;14:world	0:14	51:0	54:0	56:0	63:0	67:0	68:0	69:60	74:0	76:0	84:0	88:0	89:0	90:0	100:0	83:56	60:51	65:51	71:51	91:60
44:0	0:1	53:7	55:2	58:2	61:7	62:3	66:2	73:19	78:5	80:2	85:3	92:4	93:3	94:4	95:2	96:3	98:2	64:9;0:0.9999999999999999	1:2.800149969667605e-18;44:world	0:44	53:0	55:0	58:0	61:0	62:0	66:0	73:0	78:0	80:0	85:0	92:0	93:0	94:0	95:0	96:0	98:0	64:58
82:0;0:1.0	1:5.600175763191174e-25;82:world
74:0	76:1;0:6.365298589973382e-29	1:1.0;74:world	76:74
23:0;0:1.0	1:4.133458561276117e-64;23:world
58:0	64:3;0:1.0	1:7.463268618483409e-29;58:world	64:58
32:0;0:2.988827588615639e-25	1:1.0;32:world
0:0	55:24	57:3	61:1	62:9	66:1	72:19	75:1	78:2	80:1	92:13	93:6	95:1	98:2	87:2;0:1.0	1:2.022705904632761e-40;0:world	55:0	57:0	61:0	62:0	66:0	72:0	75:0	78:0	80:0	92:0	93:0	95:0	98:0	87:75
56:0	83:9;0:9.85224941916676e-77	1:1.0;56:world	83:56
29:0;0:0.9999996700434511	1:3.2995654876839107e-07;29:world
38:0	0:9	46:9	53:10	55:10	61:15	62:13	66:10	70:22	82:10	85:11	89:21	92:18	93:10	94:15	96:10	64:14;0:1.0	1:3.2260624653753125e-42;38:world	0:38	46:38	53:0	55:0	61:0	62:0	66:0	70:0	82:0	85:0	89:0	92:0	93:0	94:0	96:0	64:53
